date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:56:28	2148/2148	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Feb%202023%2023:12:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fimg.youtube.com%2Fvi%2FBipB_YFQBoA%2Fhqdefault.jpg?auto=format&blur=200&cs=strip&fit=crop&h=380&ixlib=php-3.3.1&px=16&w=535&s=9109fb9346913fbbc764d63902f07a42	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/img.youtube.com/vi/BipB_YFQBoA/hqdefaultbca3.jpg	(from https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698)
02:56:28	186/186	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2011:57:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-humanities.png?auto=format&blur=200&h=60&ixlib=php-3.3.1&px=16&s=d2b36de5fa732e91d2475fa11c23e9ef	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/icon-humanitiesca03.png	(from https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698)
02:56:30	3109/3109	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2023:04:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2021%2F09%2Fedx-most-popular.png?auto=format&blur=200&h=300&ixlib=php-3.3.1&px=16&s=db88acacf4fbeccb7a07f5fecb83b76b	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2021/09/edx-most-popular2576.png	(from https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698)
02:56:31	3413/3413	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Sep%202022%2012:42:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2021%2F01%2Fcollection-microcredentials-social.png?auto=format&blur=200&h=300&ixlib=php-3.3.1&px=16&s=895c822604400d05fc4c23c0c693f312	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2021/01/collection-microcredentials-sociald77e.png	(from https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698)
02:56:32	5685/5685	---M--	200	added ('OK')	image/jpeg	etag:%22755b7cae9b740f8dd4b93db7c75e46a8%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/3ea45f8b6376.jpeg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/3ea45f8b6376.jpg	(from https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698)
02:56:33	6066/6066	---M--	200	added ('OK')	image/jpeg	etag:%22bf9cc16e05a5e37edceaa4001abe7701%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/91ba88e047d7.jpeg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/91ba88e047d7.jpg	(from https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698)
02:56:34	14561/14561	---M--	200	added ('OK')	image/png	etag:%22332f4f6ad34462d0a923591a31568ef0%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/34e066a342c8.png	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/34e066a342c8.png	(from https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698)
02:56:35	5900/5900	---M--	200	added ('OK')	image/jpeg	etag:%22eead682a9d9efdb5f565811226e7242c%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/f98efe367a18.jpeg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/f98efe367a18.jpg	(from https://www.classcentral.com/course/edx-basic-spanish-1-getting-started-3698)
02:56:37	425/425	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:52:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fedinburgh-hz.png?auto=format&blur=200&h=60&ixlib=php-3.3.1&px=16&s=59f35163af29129e3e8467f1c8a084ab	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/edinburgh-hzb268.png	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:38	194/194	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2003:18:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-personal-development.png?auto=format&blur=200&h=60&ixlib=php-3.3.1&px=16&s=90e4d3614bd030069e19e622b5e32268	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/icon-personal-development4f71.png	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:41	254/254	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2012:27:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=004fa639c07bb8714bbfa4981bff3803	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-hz335f.png	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:42	3434/3434	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2000:45:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2021%2F08%2Fparenting-banner.png?auto=format&blur=200&h=300&ixlib=php-3.3.1&px=16&s=613cf8e73e9caeb3d47814389f55e892	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2021/08/parenting-bannerf552.png	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:44	3192/3192	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2021:43:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2015%2F03%2Fphilosophy-banner.png?auto=format&blur=200&h=300&ixlib=php-3.3.1&px=16&s=35fd99c34695cd939ceda7dc82fdf858	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2015/03/philosophy-banner6111.png	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:44	3048/3048	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2000:21:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2021%2F02%2Fcoursera-free-courses.png?auto=format&blur=200&h=300&ixlib=php-3.3.1&px=16&s=b096dc13ff4af0fafbf1dc4c9b0bf01e	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2021/02/coursera-free-courses9a90.png	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:48	3593/3593	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2022:22:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2021%2F09%2Fcoursera-top-courses.png?auto=format&blur=200&h=300&ixlib=php-3.3.1&px=16&s=802f91dfe1704beac9234b4b21e1d50d	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2021/09/coursera-top-courses7213.png	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:50	6129/6129	---M--	200	added ('OK')	image/jpeg	etag:%225e1dac0885fc01e7b4aac117b118525f%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/5696ffff8f84.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/5696ffff8f84.jpg	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:50	6133/6133	---M--	200	added ('OK')	image/jpeg	etag:%22b611fa968ae6b42d25008e7dc26c97b6%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/11ec06118130ce7b7b4fcbf5ceb7c559.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/11ec06118130ce7b7b4fcbf5ceb7c559.jpg	(from https://www.classcentral.com/course/know-thyself-the-examined-life-432)
02:56:52	438/438	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2021:55:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fyonsei-hz.png?auto=format&blur=200&h=60&ixlib=php-3.3.1&px=16&s=5a9c4d46e61fff6a28d932d7712b25f0	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/yonsei-hz92fd.png	(from https://www.classcentral.com/course/learn-korean-5730)
02:56:53	72379/72379	---M--	200	added ('OK')	image/jpeg	etag:%22871962eb847824af5839b2e7948d087d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/de9e0a194ea9.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/de9e0a194ea9.jpg	(from https://www.classcentral.com/course/learn-korean-5730)
02:56:54	292/292	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2003:48:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fyonsei-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=c7835db62e3b61230755f254b5d1d94f	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/yonsei-hz2041.png	(from https://www.classcentral.com/course/learn-korean-5730)
02:56:55	301/301	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2009:35:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fyoutube-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=d971a2958ca0ae2e82b16fa3edfb6a88	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/youtube-hzf941.png	(from https://www.classcentral.com/course/learn-korean-5730)
02:56:59	7107/7107	---M--	200	added ('OK')	image/jpeg	etag:%22bb6287b258649c6f980644fd8271a27e%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/e9737d3dad24.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/e9737d3dad24.jpg	(from https://www.classcentral.com/course/learn-korean-5730)
02:56:59	8079/8079	---M--	200	added ('OK')	image/jpeg	etag:%22d79614dbd32036aca3f132b56000d78e%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/88da6050bbac.jpeg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/88da6050bbac.jpg	(from https://www.classcentral.com/course/learn-korean-5730)
02:57:00	5926/5926	---M--	200	added ('OK')	image/jpeg	etag:%2299f6af13474cff006a536dfb98a4f5cc%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/2bf46113c393cade8ce2d98099fd340a.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/2bf46113c393cade8ce2d98099fd340a.jpg	(from https://www.classcentral.com/course/learn-korean-5730)
02:57:01	6603/6603	---M--	200	added ('OK')	image/jpeg	etag:%2232398ded54cfe2146dd6318a79333299%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/620ad55996fe.jpeg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/620ad55996fe.jpg	(from https://www.classcentral.com/course/learn-korean-5730)
02:57:02	6146/6146	---M--	200	added ('OK')	image/jpeg	etag:%2227352f688364be82fbfd41dbfd0a3613%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/543721a13979.jpeg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/543721a13979.jpg	(from https://www.classcentral.com/course/learn-korean-5730)
02:57:03	6479/6479	---M--	200	added ('OK')	image/jpeg	etag:%22419521dcb5f0070f8fe3c1ebc6e1d7f8%22	https://d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/75aa7e0e80a4f0ce2b195573529b9432.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/users/profile_thumb_1x/75aa7e0e80a4f0ce2b195573529b9432.jpg	(from https://www.classcentral.com/course/learn-korean-5730)
02:57:06	3882/3882	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202023%2009:29:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fccweb.imgix.net%2Fhttps%253A%252F%252Fd3f1iyfxxz8i1e.cloudfront.net%252Fusers%252Fprofile_pic%252F4033b17bc5db37f7ab6ed8c70dfb1ee9.jpg%3Fauto%3Dformat%26cs%3Dstrip%26fit%3D%26h%3D50%26ixlib%3Dphp-3.3.1%26w%3D50%26s%3D618cf9ce1f5bc96ba2ddea2ae0504e31?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=db7fe6bc4ee7c063b116ce9629289299	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/ccweb.imgix.net/https%3A%2F%2Fd3f1iyfxxz8i1e.cloudfront.net%2Fusers%2Fprofile_pic%2F4033b17bc5db37f7ab6ed8c70dfb1ee9.jpg_auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.77aee18	(from https://www.classcentral.com/help/moocs)
02:57:09	750234/750234	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:57:08%20GMT	https://www.classcentral.com/university/stanford?page=2	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/university/stanford4658.html	(from https://www.classcentral.com/university/stanford)
02:57:09	1247/1247	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:40:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-hz.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=8721e43160ade91a6d50223d63a94066	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-hz64c7.png	(from https://www.classcentral.com/university/stanford)
02:57:09	113467/113467	---M--	200	added ('OK')	image/jpeg	etag:%22591cdd46704486de18422dd95a32da50%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c9cbb1d512cc.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c9cbb1d512cc.jpg	(from https://www.classcentral.com/university/stanford)
02:57:13	130216/130216	---M--	200	added ('OK')	image/jpeg	etag:%22ae0284ccba0c42ecbdc965212b3a7c24%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cce21d5fd398.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cce21d5fd398.jpg	(from https://www.classcentral.com/university/stanford)
02:57:16	31476/31476	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://www.classcentral.com/images/collections/collection-sustainability-online-courses-mobile.png	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/images/collections/collection-sustainability-online-courses-mobile.png	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:18	61889/61889	---M--	200	added ('OK')	image/jpeg	etag:%227270d8067d6788e75273a35015e22cbf%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/01ec28e8b0f7.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/01ec28e8b0f7.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:18	1567604/1567604	---M--	200	added ('OK')	image/png	etag:%223b564143e5f7a9a94a7d61e5ed30914b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2d3f0ea0929.png	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2d3f0ea0929.png	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:19	28788/28788	---M--	200	added ('OK')	image/jpeg	etag:%220258bfb5c7cad1d2803e6be75e321f5c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/82221c247e08.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/82221c247e08.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:23	26188/26188	---M--	200	added ('OK')	image/png	etag:%22d4cdde1055a3f37a48ee0ede11db2a19%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/db1df2230139.png	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/db1df2230139.png	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:26	355002/355002	---M--	200	added ('OK')	image/jpeg	etag:%22d0b185072846b09cdbb27591b3b5a256%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6f11524cd90e.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6f11524cd90e.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:26	28454/28454	---M--	200	added ('OK')	image/jpeg	etag:%22d76f78ddf1b633133a1bfa341c098b8e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d8d6b0a3c9a4.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d8d6b0a3c9a4.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:27	19740/19740	---M--	200	added ('OK')	image/jpeg	etag:%2247abf6e584003afa1ac178605a102b1a%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/362e91bcb412.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/362e91bcb412.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:31	75876/75876	---M--	200	added ('OK')	image/jpeg	etag:%22f7354274718d1a111fbe40ed22a75232%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6b4f1d545918.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6b4f1d545918.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:31	12003/12003	---M--	200	added ('OK')	image/jpeg	etag:%227164c36bdc11fad86a2021b9b55d792d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f71a7c0c21d1.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f71a7c0c21d1.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:33	29/29	---M--	403	error ('Forbidden')	text/html	date:Wed,%2022%20Feb%202023%2000:57:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fd3f1iyfxxz8i1e.cloudfront.net%2Fcourses%2Fcourse_image%2Fe988eccaf953.png?auto=format&blur=200&cs=strip&fit=crop&h=380&ixlib=php-3.3.1&px=16&w=535&s=cf6fe3f68c3f3c2784f64dbfe12c4e77	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e988eccaf953.789c4df.delayed	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:36	16202/16202	---M--	200	added ('OK')	image/jpeg	etag:%2298b7edb35fd6dbf6a3abbca6cf1efe31%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a588632d62ea.jpg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a588632d62ea.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:36	254/254	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:12:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fuq-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=0ced61dde2ce6965d0ca54a4682c3351	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/uq-hzf595.png	(from https://www.classcentral.com/collection/sustainability-online-courses)
02:57:37	15596/15596	---M--	200	added ('OK')	image/jpeg	etag:%22364739898c144d9a705d9e1f55f72345%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7eef4f3897d7.jpeg	C:/Users/Sakhi/Desktop/classCentral/try/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7eef4f3897d7.jpg	(from https://www.classcentral.com/collection/sustainability-online-courses)
